Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
super-tattoos-5-5g,,,,,,,,,Shipper (10 Outer),,,,,,,,ISMLNST_Shipper,0.0,shopify,0,deny,manual,194.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
stroopies-252g,Stroopies 252g x 15ct,<p>15 packets per shipper</p>,DutchRusk,,"","Dutch Products, Snacks",true,Pack Size,Packet,,,,,,,,10115C_Packet,0.0,shopify,122,deny,manual,4.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/10115CSTROOPJES.jpg?v=1754023158,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
stroopies-252g,,,,,,,,,Shipper (15 Packet),,,,,,,,10115C_Shipper,0.0,shopify,8,deny,manual,70.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
strepsils-honey-lemon-16-pack,Strepsils Honey & Lemon 16pk,"",Strepsils,Uncategorized,"",Health,true,Pack Size,Packet,,,,,,,,0285394_Packet,0.0,shopify,7,deny,manual,7.55,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/0285394_Strepsils_Honey__Lemon_Lozenges_16s.jpg?v=1754023159,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
strepsils-honey-lemon-16-pack,,,,,,,,,Outer (12 Packet),,,,,,,,0285394_Outer,0.0,shopify,0,deny,manual,90.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
strepsils-honey-lemon-16-pack,,,,,,,,,Shipper (144 Packet),,,,,,,,0285394_Shipper,0.0,shopify,0,deny,manual,1087.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
squishy-unicorn,Toy - Squishy Unicorn x 12ct,"",DutchRusk,,"","Novelty, Toys",false,Pack Size,Outer,,,,,,,,652015_Outer,0.0,shopify,0,deny,manual,20.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/652015_Squishy_Unicorn.jpg?v=1754023159,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
sniks-pork-crackle-crunch-45g,Sniks Pork Crackle Crunch 45g x 25ct,<p>25 bags per shipper</p>,DutchRusk,,"",Snacks,true,Pack Size,Bag,,,,,,,,PC03_Bag,0.0,shopify,776,deny,manual,2.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/PC03SniksPorkCRUNCH.jpg?v=1754023160,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sniks-pork-crackle-crunch-45g,,,,,,,,,Shipper (25 Bag),,,,,,,,PC03_Shipper,0.0,shopify,31,deny,manual,71.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sniks-pork-crackle-50g,Sniks Pork Crackle 50g x 25ct,<p>25 bags per shipper</p>,DutchRusk,,"",Snacks,true,Pack Size,Bag,,,,,,,,PC01_Bag,0.0,shopify,723,deny,manual,2.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/PC01SNIKSPORKCRACKLE.jpg?v=1754023160,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sniks-pork-crackle-50g,,,,,,,,,Shipper (25 Bag),,,,,,,,PC01_Shipper,0.0,shopify,28,deny,manual,71.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-twix-50g,50g Twix x 20ct,"",Mars,Uncategorized,"","hide-shipper, Mars Single Bars",true,Pack Size,Outer,,,,,,,,369809_Outer,0.0,shopify,107,deny,manual,31.30,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/369809_TWIX_50G.jpg?v=1754023161,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-twix-50g,,,,,,,,,Shipper (6 Outer),,,,,,,,369809_Shipper,0.0,shopify,17,deny,manual,187.80,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-nestle-pixie-caramel-55g,Nestle Pixie Caramel 50g x 48ct,"",Nestle,Uncategorized,"","hide-shipper, Nestle Single Bars, Night n Day Misc",true,Pack Size,Outer,,,,,,,,12030262_Outer,0.0,shopify,70,deny,manual,90.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/12030262_PIXIE_CARAMEL_8a0QJHJ.jpg?v=1754023162,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-nestle-pixie-caramel-55g,,,,,,,,,Shipper (6 Outer),,,,,,,,12030262_Shipper,0.0,shopify,17,deny,manual,360.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-nestle-kit-kat-chunky-aero-mint-50g,Nestle Kit Kat Chunky Aero Mint 45g x 36ct,"",Nestle,,"","hide-shipper, Nestle Single Bars, Night n Day Misc",true,Pack Size,Outer,,,,,,,,12492510_Outer,0.0,shopify,39,deny,manual,67.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/12492510_Kit_Kat_Chunky_Aero_Mint.jpg?v=1754023163,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-nestle-kit-kat-chunky-aero-mint-50g,,,,,,,,,Shipper (6 Outer),,,,,,,,12492510_Shipper,0.0,shopify,6,deny,manual,405.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-nestle-aero-peppermint-40g,Nestle Aero Peppermint 40g x 24ct,"",Nestle,,"","hide-shipper, Nestle Single Bars, Night n Day Misc",true,Pack Size,Outer,,,,,,,,12144999_Outer,0.0,shopify,66,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/12144999_AERO_PEPPERMINT_EKvs7vT.jpg?v=1754023164,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-nestle-aero-peppermint-40g,,,,,,,,,Shipper (12 Outer),,,,,,,,12144999_Shipper,0.0,shopify,5,deny,manual,540.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-twirl-caramilk-39g,Cadbury 39g Twirl Caramilk x 42ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4253179_Outer,0.0,shopify,25,deny,manual,65.65,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4253179_Twirl_Caramilk_39g_Bar_4pYAIY9.jpg?v=1754023165,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-twirl-caramilk-39g,,,,,,,,,Shipper (6 Outer),,,,,,,,4253179_Shipper,0.0,shopify,4,deny,manual,393.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-twirl-39g,Cadbury 39g Twirl x 42ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4228559_Outer,0.0,shopify,50,deny,manual,65.65,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4228559_Cadbury_Twirl.jpg?v=1754023166,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-twirl-39g,,,,,,,,,Shipper (6 Outer),,,,,,,,4228559_Shipper,0.0,shopify,8,deny,manual,393.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-pinky-40g,Cadbury 40g Pinky x 48ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4281138_Outer,0.0,shopify,61,deny,manual,75.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/621917_PINKY_BAR.jpg?v=1754023167,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-pinky-40g,,,,,,,,,Shipper (6 Outer),,,,,,,,4281138_Shipper,0.0,shopify,10,deny,manual,450.12,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-picnic-46g,Cadbury 46g Picnic x 25ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4036795_Outer,0.0,shopify,82,deny,manual,39.08,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4036795_PICNIC_46g.jpg?v=1754023168,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-picnic-46g,,,,,,,,,Shipper (4 Outer),,,,,,,,4036795_Shipper,0.0,shopify,20,deny,manual,156.32,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-perky-nana-45g,Cadbury 45g Perky Nana x 42ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4276181_Outer,0.0,shopify,87,deny,manual,65.65,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/621558_MIGHTY_PERKY_NANA.jpg?v=1754023169,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-perky-nana-45g,,,,,,,,,Shipper (6 Outer),,,,,,,,4276181_Shipper,0.0,shopify,14,deny,manual,393.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-flake-30g,Cadbury 30g Flake x 45ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4228561_Outer,0.0,shopify,92,deny,manual,70.34,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/622017_FLAKE30.jpg?v=1754023170,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-flake-30g,,,,,,,,,Shipper (6 Outer),,,,,,,,4228561_Shipper,0.0,shopify,15,deny,manual,422.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-dairy-milk-50g,Cadbury 50g Dairy Milk x 48ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,324927_Outer,0.0,shopify,200,deny,manual,75.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/324927_DAIRY_MILK_50g.jpg?v=1754023171,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-dairy-milk-50g,,,,,,,,,Shipper (6 Outer),,,,,,,,324927_Shipper,0.0,shopify,33,deny,manual,450.12,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-crunchie-50g,Cadbury 50g Crunchie x 42ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,615562_Outer,0.0,shopify,182,deny,manual,65.65,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/615562_CRUNCHIE50.jpg?v=1754023172,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-crunchie-50g,,,,,,,,,Shipper (6 Outer),,,,,,,,615562_Shipper,0.0,shopify,30,deny,manual,393.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
single-bars-cadbury-caramilk-45g,Cadbury 45g Caramilk x 48ct,"",Cadbury,,"","Cadbury Single Bars, hide-shipper",true,Pack Size,Outer,,,,,,,,4266569_Outer,0.0,shopify,14,deny,manual,75.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4266569_Cadbury_Caramilk_45g.jpg?v=1754023173,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
single-bars-cadbury-caramilk-45g,,,,,,,,,Shipper (6 Outer),,,,,,,,4266569_Shipper,0.0,shopify,2,deny,manual,450.12,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sharepacks-moro,Cadbury Sharepack Moro - 14 bags per box - 12 bars per bag,"<p>12 bars per bag, 14 bags per box</p>",Cadbury,,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,649999_Shipper,0.0,shopify,40,deny,manual,77.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/649999_MORO_SHAREPACK.jpg?v=1754023173,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-m-ms,Sharepack MMs Milk Choc Funsize 162g - 12 bags per box - 12 bags per bag,"<p>12 packets per bag, 12 bags per box</p>",Mars,,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,319767_Shipper,0.0,shopify,13,deny,manual,78.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/319767_MM_sharepack.jpg?v=1754023174,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-milky-way,Sharepack Milky Way  Funsize  - 24 bags per box - 15 bars per bag,"<p>15 bars per bag, 24 bags per box</p>",Mars,,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,422601_Shipper,0.0,shopify,29,deny,manual,157.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/242767_FUNSIZE_MILKYWAY.jpg?v=1754023175,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-milky-bar,Sharepack - Milky Bar - 11 bars in bag  12 bags per box,"<p>11 bars in a bag, 12 bags per box</p>",Mars,,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,12126465_Shipper,0.0,shopify,20,deny,manual,67.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/12126465_Milky_Bar_Fun_Pack_NDUjgh7.jpg?v=1754023176,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-mars,Sharepack Mars Funsize 192g - 20 bags per box - 12 bars per bag,"<p>12 bars per bag, 20 bags per box</p>",Mars,,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,421853_Shipper,0.0,shopify,25,deny,manual,130.14,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/232601_FUNSIZE_MARS.jpg?v=1754023177,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-maltesers,Sharepack Maltesers Funsize - 12 bags per box - 11 pkts per bag,"<p>12 packets per bag, 12 bags per box</p>",Mars,Uncategorized,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,421724_Shipper,0.0,shopify,26,deny,manual,78.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/421724_Maltesers_Funsize_132g.jpg?v=1754023178,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-freddo,Cadbury Sharepack Freddo - 14 bags per box - 12 bars per bag,"<p>12 bars per bag, 14 bags per box</p>",Cadbury,Uncategorized,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,4261521_Shipper,0.0,shopify,53,deny,manual,77.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4261521_Cadbury_Sharepack_Freddo.jpg?v=1754023179,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-dairy-milk,Cadbury Sharepack Dairy Milk - 14 bags per box - 12 bars per bag,"<p>12 bars per bag, 14 bags per box</p>",Cadbury,Uncategorized,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,4261524_Shipper,0.0,shopify,48,deny,manual,77.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/4261524_Cadbury_Sharepack_Dairy_Milk.jpg?v=1754023180,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
sharepacks-crunchie,Cadbury Sharepack Crunchie - 10 bags per box - 12 bars per bag,"<p>12 bars per bag, 10 bags per box</p>",Cadbury,Uncategorized,"",Sharepacks,true,Pack Size,Shipper,,,,,,,,4266402_Shipper,0.0,shopify,83,deny,manual,55.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/649955_CRUNCHIE_TREATSIZE_SHAREPACK.jpg?v=1754023181,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
runts-51g,Wonka Nerds Runts 51g x 24ct,"",Wonka,Uncategorized,"","Novelty, Theatre Box",false,Pack Size,Outer,,,,,,,,71764_Outer,0.0,shopify,0,deny,manual,32.65,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/71764_Wonka_Runts_51g.jpg?v=1754023182,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
runts-51g,,,,,,,,,Shipper (12 Outer),,,,,,,,71764_Shipper,0.0,shopify,0,deny,manual,391.80,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
runts-141-7g,Wonka Nerds Runts 141.7g x 12ct,"",Wonka,Uncategorized,"","Novelty, Theatre Box",false,Pack Size,Outer,,,,,,,,71346_Outer,0.0,shopify,0,deny,manual,33.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/71346_Wonka_Runts_141.7g.jpg?v=1754023183,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
rose-petals-100g,Rose Petals 100g,"",DutchRusk,,"","",true,Pack Size,Bag,,,,,,,,ROSE001_Bag,0.0,shopify,0,deny,manual,29.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/ROSE001_Rose_Petals_100g.jpg?v=1754023183,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
rjs-tallsorts-70g,RJ's Tallsorts 70g x 20ct,"",RJ's,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate","","Licorice, RJ's",true,Pack Size,Outer,,,,,,,,5039_Outer,0.0,shopify,67,deny,manual,30.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/5039_RJS_TALLSORTS_gloWTQ9.jpg?v=1754023184,1,"",false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
rjs-tallsorts-70g,,,,,,,,,Shipper (4 Outer),,,,,,,,5039_Shipper,0.0,shopify,16,deny,manual,121.80,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rjs-family-bag-sherbet-fizz-raspberry-crunch-180g,RJ's Fabulicious Raspberry Crunch FAMILY BAG 180g x 12ct,"",RJ's,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate","","Family Bags, Licorice, Night n Day Misc, RJ's",true,Pack Size,Bag,,,,,,,,5105_Bag,0.0,shopify,235,deny,manual,3.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/5105_Fabulicious_Raspberry_Sherbert_Crunch_180g.jpg?v=1754023185,1,"",false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
rjs-family-bag-sherbet-fizz-raspberry-crunch-180g,,,,,,,,,Shipper (12 Bag),,,,,,,,5105_Shipper,0.0,shopify,19,deny,manual,44.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rjs-family-bag-sherbet-fizz-grape-crunch-180g,RJ's Fabulicious Grape Crunch FAMILY BAG 180g x 12ct,"",RJ's,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate","","Family Bags, Licorice, Night n Day Misc, RJ's",true,Pack Size,Bag,,,,,,,,5103_Bag,0.0,shopify,146,deny,manual,3.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/5103_Fabulicious_Grape_Sherbert_Crunch_180g.jpg?v=1754023186,1,"",false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
rjs-family-bag-sherbet-fizz-grape-crunch-180g,,,,,,,,,Shipper (12 Bag),,,,,,,,5103_Shipper,0.0,shopify,12,deny,manual,44.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rjs-fabulicious-sherbet-fizz-40g,RJ's LOGS - Sherbet Fizz Raspberry Logs 40g x 24ct,"",RJ's,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate","","Hampshire VENDING, Licorice, Night n Day Misc, RJ's",true,Pack Size,Outer,,,,,,,,5059_Outer,0.0,shopify,145,deny,manual,19.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/5059_RJ_SHERBET_FIZZ_hFINZrU.jpg?v=1754023187,1,"",false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
rjs-fabulicious-sherbet-fizz-40g,,,,,,,,,Shipper (6 Outer),,,,,,,,5059_Shipper,0.0,shopify,24,deny,manual,115.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rjs-fabulicious-raspberry-twister-40g,RJ's LOGS - Raspberry Twister Logs 40g x24ct,"",RJ's,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate","","Licorice, Night n Day Misc, RJ's",true,Pack Size,Outer,,,,,,,,5058_Outer,0.0,shopify,193,deny,manual,19.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/5058_RJ_RASPBERRY_TWISTER_Kbsj7M4.jpg?v=1754023188,1,"",false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
rjs-fabulicious-raspberry-twister-40g,,,,,,,,,Shipper (6 Outer),,,,,,,,5058_Shipper,0.0,shopify,32,deny,manual,115.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
reeses-pieces-43g,Reeses Pieces 43g x 18ct,"",Reeses,,"","Night n Day Misc, Novelty",true,Pack Size,Outer,,,,,,,,6816_Outer,0.0,shopify,0,deny,manual,29.15,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/6816_Reeses_Pieces_43g.jpg?v=1754023189,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
reeses-pieces-43g,,,,,,,,,Shipper (18 Outer),,,,,,,,6816_Shipper,0.0,shopify,0,deny,manual,524.70,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
reeses-peanut-butter-cups,Reeses Peanut Butter Cups 42g x 36ct,"",Reeses,,"","Night n Day Misc, Novelty",false,Pack Size,Outer,,,,,,,,9021_Outer,0.0,shopify,0,deny,manual,54.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/9021_PEANUT_BUTTER_CUPS_pBCzW3k.jpg?v=1754023190,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
reeses-peanut-butter-cups,,,,,,,,,Shipper (12 Outer),,,,,,,,9021_Shipper,0.0,shopify,0,deny,manual,659.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
red-bull-473ml-sugarfree,Red Bull Sugar Free 473ml x12ct,"",Red Bull,,"","Drinks, Energy Drinks",false,Pack Size,Tray,,,,,,,,100870751_Tray,0.0,shopify,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100870751_Red_Bull_473ml_Sugar_Free.jpg?v=1754023191,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
red-bull-473ml,Red Bull 473ml x12ct,"",Red Bull,,"","Drinks, Energy Drinks",false,Pack Size,Tray,,,,,,,,100546459_Tray,0.0,shopify,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100546459_RED_BULL_473_mRgrOXq.jpg?v=1754023191,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
red-bull-355ml,Red Bull 355ml x 24ct,"",Red Bull,,"","Drinks, Energy Drinks",false,Pack Size,Tray,,,,,,,,100536457_Tray,0.0,shopify,0,deny,manual,65.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100536457_RED_BULL_355_9jjZ8h3.jpg?v=1754023192,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
red-bull-250ml,Red Bull 4 Pack 250ml x 24ct,"",Red Bull,,"","Drinks, Energy Drinks",false,Pack Size,Tray,,,,,,,,100536964_Tray,0.0,shopify,0,deny,manual,52.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100536964_REDBULL_FOUR_PACK_agoTuel.jpg?v=1754023193,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
razzoos-strawberry,Mayceys Razzoos Strawberry x 175ct,"",Mayceys,,"","Mayceys, Novelty",true,Pack Size,Outer,,,,,,,,CARZS_Outer,0.0,shopify,8,deny,manual,25.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/CARZS_Mayceys_Razzoos_Strawberry.jpg?v=1754023194,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
razzoos-strawberry,,,,,,,,,Shipper (5 Outer),,,,,,,,CARZS_Shipper,0.0,shopify,1,deny,manual,129.25,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
razzoos-grape,Mayceys Razzoos Grape x175ct,"",Mayceys,,"","Mayceys, Novelty",true,Pack Size,Outer,,,,,,,,CARZG_Outer,0.0,shopify,8,deny,manual,25.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/CARZG_Mayceys_Razzoos_Grape.jpg?v=1754023195,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
razzoos-grape,,,,,,,,,Shipper (5 Outer),,,,,,,,CARZG_Shipper,0.0,shopify,1,deny,manual,129.25,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
razzoos-cola,Mayceys Razzoos Cola x 175ct,"",Mayceys,,"","Mayceys, Novelty",true,Pack Size,Outer,,,,,,,,CARZC_Outer,0.0,shopify,5,deny,manual,25.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/CARZC_Mayceys_Razzoos_Cola.jpg?v=1754023196,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
razzoos-cola,,,,,,,,,Shipper (5 Outer),,,,,,,,CARZC_Shipper,0.0,shopify,1,deny,manual,129.25,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
razzoos-blue-raspberry,Mayceys Razzoos Blue Raspberry x 175ct,"",Mayceys,,"","Mayceys, Novelty",true,Pack Size,Outer,,,,,,,,CARZB_Outer,0.0,shopify,1,deny,manual,25.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/CARZB_Mayceys_Razzoos_Blue_Raspberry.jpg?v=1754023197,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
razzoos-blue-raspberry,,,,,,,,,Shipper (5 Outer),,,,,,,,CARZB_Shipper,0.0,shopify,0,deny,manual,129.25,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
